wellID,strain,timeTidy,data
"blank2_6","blank",39.5391388888889,0.0851000025868416
"blank2_6","blank",39.7164444444445,0.0854000002145767
"blank2_6","blank",39.8937500000001,0.0850000008940697
"blank2_6","blank",40.0710555555556,0.0854000002145767
"blank2_6","blank",40.2483611111112,0.0855000019073486
"blank2_6","blank",40.4256666666667,0.0850000008940697
"blank2_6","blank",40.6029722222223,0.0855000019073486
"blank2_6","blank",40.7802777777778,0.0854000002145767
"blank2_6","blank",40.9575833333334,0.0856000036001205
"blank2_6","blank",41.1348888888889,0.0851000025868416
"blank2_6","blank",41.3121944444445,0.0860000029206276
"blank2_6","blank",41.4895,0.0855000019073486
"blank2_6","blank",41.6668055555556,0.0855000019073486
"blank2_6","blank",41.8441111111111,0.0856000036001205
"blank2_6","blank",42.0214166666667,0.0852999985218048
"blank2_6","blank",42.1987222222222,0.0851999968290329
"blank2_6","blank",42.3760277777778,0.0855000019073486
"blank2_6","blank",42.5533333333333,0.0852999985218048
"blank2_6","blank",42.7306388888889,0.0852999985218048
"blank2_6","blank",42.9079444444444,0.0855000019073486
"blank2_6","blank",43.08525,0.0855000019073486
"blank2_6","blank",43.2625555555556,0.0855000019073486
"blank2_6","blank",43.4398611111111,0.0854000002145767
"blank2_6","blank",43.6171666666667,0.0859000012278557
"blank2_6","blank",43.7944722222222,0.0852999985218048
"blank2_6","blank",43.9717777777778,0.0856000036001205
"blank2_6","blank",44.1490833333333,0.0851000025868416
"blank2_6","blank",44.3263888888889,0.0854000002145767
"blank2_6","blank",44.5036944444444,0.0852999985218048
"blank2_6","blank",44.681,0.0856000036001205
"blank2_6","blank",44.8583055555555,0.0856999978423119
"blank2_6","blank",45.0356111111111,0.0854000002145767
"blank2_6","blank",45.2129166666666,0.0851000025868416
"blank2_6","blank",45.3902222222222,0.0851999968290329
"blank2_6","blank",45.5675277777777,0.0856999978423119
"blank2_6","blank",45.7448333333333,0.0860999971628189
"blank2_6","blank",45.9221388888888,0.0855000019073486
"blank2_6","blank",46.0994444444444,0.0856000036001205
"blank2_6","blank",46.2767499999999,0.0855000019073486
"blank2_6","blank",46.4540555555555,0.0860000029206276
"blank2_6","blank",46.631361111111,0.0852999985218048
"blank2_6","blank",46.8086666666666,0.0859000012278557
"blank2_6","blank",46.9859722222221,0.0852999985218048
"blank2_6","blank",47.1632777777777,0.0852999985218048
"blank2_6","blank",47.3405833333333,0.0855000019073486
"blank2_6","blank",47.5178888888888,0.0855000019073486
"blank2_6","blank",47.6951944444444,0.0855000019073486
"blank2_6","blank",47.8724999999999,0.0855000019073486
"blank2_6","blank",48.0498055555555,0.0852999985218048
"blank2_7","blank",0,0.0860999971628189
"blank2_7","blank",0.177305555555556,0.0856999978423119
"blank2_7","blank",0.354611111111111,0.0854000002145767
"blank2_7","blank",0.531916666666667,0.0854000002145767
"blank2_7","blank",0.709222222222222,0.0857999995350838
"blank2_7","blank",0.886527777777778,0.0852999985218048
"blank2_7","blank",1.06383333333333,0.0851000025868416
"blank2_7","blank",1.24113888888889,0.0859000012278557
"blank2_7","blank",1.41844444444444,0.0851999968290329
"blank2_7","blank",1.59575,0.0851999968290329
"blank2_7","blank",1.77305555555556,0.0857999995350838
"blank2_7","blank",1.95036111111111,0.0856000036001205
"blank2_7","blank",2.12766666666667,0.0851999968290329
"blank2_7","blank",2.30497222222222,0.0851999968290329
"blank2_7","blank",2.48227777777778,0.0856999978423119
"blank2_7","blank",2.65958333333333,0.0851999968290329
"blank2_7","blank",2.83688888888889,0.0851999968290329
"blank2_7","blank",3.01419444444444,0.0851999968290329
"blank2_7","blank",3.1915,0.0851000025868416
"blank2_7","blank",3.36880555555555,0.0855000019073486
"blank2_7","blank",3.54611111111111,0.0852999985218048
"blank2_7","blank",3.72341666666667,0.0856000036001205
"blank2_7","blank",3.90072222222222,0.0854000002145767
"blank2_7","blank",4.07802777777778,0.0852999985218048
"blank2_7","blank",4.25533333333333,0.0857999995350838
"blank2_7","blank",4.43263888888889,0.0854000002145767
"blank2_7","blank",4.60994444444444,0.0856999978423119
"blank2_7","blank",4.78725,0.0856000036001205
"blank2_7","blank",4.96455555555555,0.0855000019073486
"blank2_7","blank",5.14186111111111,0.0856000036001205
"blank2_7","blank",5.31916666666666,0.0857999995350838
"blank2_7","blank",5.49647222222222,0.0855000019073486
"blank2_7","blank",5.67377777777777,0.0856999978423119
"blank2_7","blank",5.85108333333333,0.0851000025868416
"blank2_7","blank",6.02838888888888,0.0854000002145767
"blank2_7","blank",6.20569444444444,0.0854000002145767
"blank2_7","blank",6.383,0.0856999978423119
"blank2_7","blank",6.56030555555555,0.0848999992012978
"blank2_7","blank",6.73761111111111,0.0852999985218048
"blank2_7","blank",6.91491666666666,0.0857999995350838
"blank2_7","blank",7.09222222222222,0.0857999995350838
"blank2_7","blank",7.26952777777777,0.0859000012278557
"blank2_7","blank",7.44683333333333,0.0851000025868416
"blank2_7","blank",7.62413888888888,0.0851999968290329
"blank2_7","blank",7.80144444444444,0.0856000036001205
"blank2_7","blank",7.97874999999999,0.0856000036001205
"blank2_7","blank",8.15605555555555,0.0856000036001205
"blank2_7","blank",8.3333611111111,0.0859000012278557
"blank2_7","blank",8.51066666666666,0.0856999978423119
"blank2_7","blank",8.68797222222222,0.0860000029206276
"blank2_7","blank",8.86527777777777,0.0854000002145767
"blank2_7","blank",9.04258333333333,0.0855000019073486
"blank2_7","blank",9.21988888888888,0.0859000012278557
"blank2_7","blank",9.39719444444444,0.0856000036001205
"blank2_7","blank",9.5745,0.0850000008940697
"blank2_7","blank",9.75180555555555,0.0851000025868416
"blank2_7","blank",9.92911111111111,0.0860999971628189
"blank2_7","blank",10.1064166666667,0.0855000019073486
"blank2_7","blank",10.2837222222222,0.0855000019073486
"blank2_7","blank",10.4610277777778,0.0857999995350838
"blank2_7","blank",10.6383333333333,0.0859000012278557
"blank2_7","blank",10.8156388888889,0.0856999978423119
"blank2_7","blank",10.9929444444444,0.0857999995350838
"blank2_7","blank",11.17025,0.0855000019073486
"blank2_7","blank",11.3475555555556,0.0852999985218048
"blank2_7","blank",11.5248611111111,0.0854000002145767
"blank2_7","blank",11.7021666666667,0.0855000019073486
"blank2_7","blank",11.8794722222222,0.0857999995350838
"blank2_7","blank",12.0567777777778,0.0856999978423119
"blank2_7","blank",12.2340833333333,0.0856999978423119
"blank2_7","blank",12.4113888888889,0.0860000029206276
"blank2_7","blank",12.5886944444445,0.0856000036001205
"blank2_7","blank",12.766,0.0860999971628189
"blank2_7","blank",12.9433055555556,0.0851999968290329
"blank2_7","blank",13.1206111111111,0.0859000012278557
"blank2_7","blank",13.2979166666667,0.0856999978423119
"blank2_7","blank",13.4752222222222,0.0856000036001205
"blank2_7","blank",13.6525277777778,0.0856000036001205
"blank2_7","blank",13.8298333333333,0.0857999995350838
"blank2_7","blank",14.0071388888889,0.0859000012278557
"blank2_7","blank",14.1844444444445,0.0855000019073486
"blank2_7","blank",14.36175,0.0856000036001205
"blank2_7","blank",14.5390555555556,0.0855000019073486
"blank2_7","blank",14.7163611111111,0.0856000036001205
"blank2_7","blank",14.8936666666667,0.0854000002145767
"blank2_7","blank",15.0709722222222,0.0854000002145767
"blank2_7","blank",15.2482777777778,0.0856999978423119
"blank2_7","blank",15.4255833333334,0.0852999985218048
"blank2_7","blank",15.6028888888889,0.0857999995350838
"blank2_7","blank",15.7801944444445,0.0854000002145767
"blank2_7","blank",15.9575,0.0850000008940697
"blank2_7","blank",16.1348055555556,0.0859000012278557
"blank2_7","blank",16.3121111111111,0.0856999978423119
"blank2_7","blank",16.4894166666667,0.0859000012278557
"blank2_7","blank",16.6667222222223,0.0856999978423119
"blank2_7","blank",16.8440277777778,0.0856000036001205
"blank2_7","blank",17.0213333333334,0.0859000012278557
"blank2_7","blank",17.1986388888889,0.0863000005483627
"blank2_7","blank",17.3759444444445,0.0856000036001205
"blank2_7","blank",17.55325,0.0861999988555908
"blank2_7","blank",17.7305555555556,0.0851999968290329
"blank2_7","blank",17.9078611111111,0.0856999978423119
"blank2_7","blank",18.0851666666667,0.0856000036001205
"blank2_7","blank",18.2624722222223,0.0855000019073486
"blank2_7","blank",18.4397777777778,0.0860000029206276
"blank2_7","blank",18.6170833333334,0.0860000029206276
"blank2_7","blank",18.7943888888889,0.0854000002145767
"blank2_7","blank",18.9716944444445,0.0857999995350838
"blank2_7","blank",19.149,0.0856999978423119
"blank2_7","blank",19.3263055555556,0.0856999978423119
"blank2_7","blank",19.5036111111112,0.0859000012278557
"blank2_7","blank",19.6809166666667,0.0855000019073486
"blank2_7","blank",19.8582222222223,0.0864000022411346
"blank2_7","blank",20.0355277777778,0.0856000036001205
"blank2_7","blank",20.2128333333334,0.0856000036001205
"blank2_7","blank",20.3901388888889,0.0856999978423119
"blank2_7","blank",20.5674444444445,0.0856999978423119
"blank2_7","blank",20.74475,0.0859000012278557
"blank2_7","blank",20.9220555555556,0.0856999978423119
"blank2_7","blank",21.0993611111112,0.0855000019073486
"blank2_7","blank",21.2766666666667,0.0856999978423119
"blank2_7","blank",21.4539722222223,0.0856999978423119
"blank2_7","blank",21.6312777777778,0.0851999968290329
"blank2_7","blank",21.8085833333334,0.0855000019073486
"blank2_7","blank",21.9858888888889,0.0857999995350838
"blank2_7","blank",22.1631944444445,0.0856999978423119
"blank2_7","blank",22.3405000000001,0.0851999968290329
"blank2_7","blank",22.5178055555556,0.0855000019073486
"blank2_7","blank",22.6951111111112,0.0856999978423119
"blank2_7","blank",22.8724166666667,0.0860000029206276
"blank2_7","blank",23.0497222222223,0.0860000029206276
"blank2_7","blank",23.2270277777778,0.0855000019073486
"blank2_7","blank",23.4043333333334,0.0856000036001205
"blank2_7","blank",23.581638888889,0.0857999995350838
"blank2_7","blank",23.7589444444445,0.0859000012278557
"blank2_7","blank",23.9362500000001,0.0854000002145767
"blank2_7","blank",24.1135555555556,0.0856000036001205
"blank2_7","blank",24.2908611111112,0.0857999995350838
"blank2_7","blank",24.4681666666667,0.0860000029206276
"blank2_7","blank",24.6454722222223,0.0855000019073486
"blank2_7","blank",24.8227777777778,0.0855000019073486
"blank2_7","blank",25.0000833333334,0.0859000012278557
"blank2_7","blank",25.177388888889,0.0860000029206276
"blank2_7","blank",25.3546944444445,0.0856999978423119
"blank2_7","blank",25.5320000000001,0.0856999978423119
"blank2_7","blank",25.7093055555556,0.0863000005483627
"blank2_7","blank",25.8866111111112,0.0856000036001205
"blank2_7","blank",26.0639166666667,0.0859000012278557
"blank2_7","blank",26.2412222222223,0.0856999978423119
"blank2_7","blank",26.4185277777779,0.0852999985218048
"blank2_7","blank",26.5958333333334,0.0856000036001205
"blank2_7","blank",26.773138888889,0.0855000019073486
"blank2_7","blank",26.9504444444445,0.0861999988555908
"blank2_7","blank",27.1277500000001,0.0861999988555908
"blank2_7","blank",27.3050555555556,0.0860999971628189
"blank2_7","blank",27.4823611111112,0.0860000029206276
"blank2_7","blank",27.6596666666667,0.086499996483326
"blank2_7","blank",27.8369722222223,0.0860999971628189
"blank2_7","blank",28.0142777777779,0.0856999978423119
"blank2_7","blank",28.1915833333334,0.0859000012278557
"blank2_7","blank",28.368888888889,0.0865999981760979
"blank2_7","blank",28.5461944444445,0.0861999988555908
"blank2_7","blank",28.7235000000001,0.0859000012278557
"blank2_7","blank",28.9008055555556,0.0860000029206276
"blank2_7","blank",29.0781111111112,0.0859000012278557
"blank2_7","blank",29.2554166666668,0.0864000022411346
"blank2_7","blank",29.4327222222223,0.0856000036001205
"blank2_7","blank",29.6100277777779,0.0855000019073486
"blank2_7","blank",29.7873333333334,0.0856999978423119
"blank2_7","blank",29.964638888889,0.0859000012278557
"blank2_7","blank",30.1419444444445,0.0856999978423119
"blank2_7","blank",30.3192500000001,0.0861999988555908
"blank2_7","blank",30.4965555555556,0.0860999971628189
"blank2_7","blank",30.6738611111112,0.0857999995350838
"blank2_7","blank",30.8511666666668,0.0856999978423119
"blank2_7","blank",31.0284722222223,0.0859000012278557
"blank2_7","blank",31.2057777777779,0.0859000012278557
"blank2_7","blank",31.3830833333334,0.0863000005483627
"blank2_7","blank",31.560388888889,0.0860000029206276
"blank2_7","blank",31.7376944444445,0.0859000012278557
"blank2_7","blank",31.9150000000001,0.0856999978423119
"blank2_7","blank",32.0923055555557,0.0857999995350838
"blank2_7","blank",32.2696111111112,0.0856999978423119
"blank2_7","blank",32.4469166666668,0.0861999988555908
"blank2_7","blank",32.6242222222223,0.0856999978423119
"blank2_7","blank",32.8015277777779,0.0857999995350838
"blank2_7","blank",32.9788333333334,0.0856000036001205
"blank2_7","blank",33.156138888889,0.0856999978423119
"blank2_7","blank",33.3334444444445,0.0856999978423119
"blank2_7","blank",33.5107500000001,0.0859000012278557
"blank2_7","blank",33.6880555555557,0.0860000029206276
"blank2_7","blank",33.8653611111112,0.0861999988555908
"blank2_7","blank",34.0426666666668,0.0856999978423119
"blank2_7","blank",34.2199722222223,0.0860000029206276
"blank2_7","blank",34.3972777777779,0.0856999978423119
"blank2_7","blank",34.5745833333334,0.0861999988555908
"blank2_7","blank",34.751888888889,0.0857999995350838
"blank2_7","blank",34.9291944444446,0.0863000005483627
"blank2_7","blank",35.1065000000001,0.0856999978423119
"blank2_7","blank",35.2838055555557,0.0859000012278557
"blank2_7","blank",35.4611111111112,0.0857999995350838
"blank2_7","blank",35.6384166666668,0.0860000029206276
"blank2_7","blank",35.8157222222223,0.0860999971628189
"blank2_7","blank",35.9930277777779,0.0857999995350838
"blank2_7","blank",36.1703333333335,0.0860000029206276
"blank2_7","blank",36.347638888889,0.0864000022411346
"blank2_7","blank",36.5249444444446,0.0864000022411346
"blank2_7","blank",36.7022500000001,0.0856000036001205
"blank2_7","blank",36.8795555555557,0.0859000012278557
"blank2_7","blank",37.0568611111112,0.0855000019073486
"blank2_7","blank",37.2341666666668,0.0860000029206276
"blank2_7","blank",37.4114722222223,0.0856000036001205
"blank2_7","blank",37.5887777777779,0.0860000029206276
"blank2_7","blank",37.7660833333334,0.0859000012278557
"blank2_7","blank",37.943388888889,0.0859000012278557
"blank2_7","blank",38.1206944444445,0.0863000005483627
"blank2_7","blank",38.2980000000001,0.0860000029206276
"blank2_7","blank",38.4753055555556,0.0855000019073486
"blank2_7","blank",38.6526111111112,0.0859000012278557
"blank2_7","blank",38.8299166666667,0.0860000029206276
"blank2_7","blank",39.0072222222223,0.0859000012278557
"blank2_7","blank",39.1845277777778,0.0864000022411346
"blank2_7","blank",39.3618333333334,0.0860999971628189
"blank2_7","blank",39.5391388888889,0.0857999995350838
"blank2_7","blank",39.7164444444445,0.0857999995350838
"blank2_7","blank",39.8937500000001,0.0859000012278557
"blank2_7","blank",40.0710555555556,0.0860999971628189
"blank2_7","blank",40.2483611111112,0.0854000002145767
"blank2_7","blank",40.4256666666667,0.0860000029206276
"blank2_7","blank",40.6029722222223,0.0863000005483627
"blank2_7","blank",40.7802777777778,0.0860999971628189
"blank2_7","blank",40.9575833333334,0.0859000012278557
"blank2_7","blank",41.1348888888889,0.0859000012278557
"blank2_7","blank",41.3121944444445,0.0860999971628189
"blank2_7","blank",41.4895,0.0860000029206276
"blank2_7","blank",41.6668055555556,0.0861999988555908
"blank2_7","blank",41.8441111111111,0.0857999995350838
"blank2_7","blank",42.0214166666667,0.0859000012278557
"blank2_7","blank",42.1987222222222,0.0856999978423119
"blank2_7","blank",42.3760277777778,0.0860000029206276
"blank2_7","blank",42.5533333333333,0.0863000005483627
"blank2_7","blank",42.7306388888889,0.0859000012278557
"blank2_7","blank",42.9079444444444,0.0863000005483627
"blank2_7","blank",43.08525,0.0859000012278557
"blank2_7","blank",43.2625555555556,0.0854000002145767
"blank2_7","blank",43.4398611111111,0.0864000022411346
"blank2_7","blank",43.6171666666667,0.0869000032544136
"blank2_7","blank",43.7944722222222,0.0860999971628189
"blank2_7","blank",43.9717777777778,0.0860999971628189
"blank2_7","blank",44.1490833333333,0.0856999978423119
"blank2_7","blank",44.3263888888889,0.0864000022411346
"blank2_7","blank",44.5036944444444,0.0861999988555908
"blank2_7","blank",44.681,0.086499996483326
"blank2_7","blank",44.8583055555555,0.0864000022411346
"blank2_7","blank",45.0356111111111,0.0860000029206276
"blank2_7","blank",45.2129166666666,0.0860000029206276
"blank2_7","blank",45.3902222222222,0.0857999995350838
